Time [ms],Lat,Lng,GPS Alt [m],Sats,Pressure [hPa],Raw Baro Alt [m],Filter Baro Alt [m],Baro Vert Vel [m/s],Baro Vert Acc [m/s^2],Baro Temp [°C],Bat 1 Voltage [V],IMU Acc X [m/s^2],IMU Acc Y [m/s^2],IMU Acc Z [m/s^2],IMU Gyr X [deg/s],IMU Gyr Y [deg/s],IMU Gyr Z [deg/s],State
87091.00,0.0000,0.0000,0.00,0.00,898.96,1069.59,1069.20,-36.38,2.16,24.5,4.16,0.82,0.36,-0.48,0.00,-0.01,0.01, 4
87114.00,0.0000,0.0000,0.00,0.00,898.96,1069.59,1068.53,-36.17,2.29,24.5,4.16,0.82,0.36,-0.49,0.00,0.00,0.00, 4
87137.00,0.0000,0.0000,0.00,0.00,899.29,1066.57,1067.55,-36.27,2.16,24.5,4.16,0.82,0.35,-0.49,-0.00,0.00,-0.01, 4
87159.00,0.0000,0.0000,0.00,0.00,899.29,1066.57,1066.73,-36.24,2.14,24.5,4.16,0.82,0.37,-0.48,0.00,0.00,0.00, 4
87181.00,0.0000,0.0000,0.00,0.00,899.29,1066.57,1066.02,-36.11,2.22,24.5,4.16,0.82,0.36,-0.48,-0.00,-0.01,0.00, 4
87204.00,0.0000,0.0000,0.00,0.00,899.29,1066.57,1065.37,-35.87,2.37,24.5,4.16,0.83,0.35,-0.49,-0.00,0.00,0.00, 4
87227.00,0.0000,0.0000,0.00,0.00,899.69,1062.91,1064.33,-36.04,2.19,24.5,4.16,0.82,0.36,-0.47,0.00,-0.01,0.01, 4
87248.00,0.0000,0.0000,0.00,0.00,899.69,1062.91,1063.48,-36.08,2.11,24.5,4.16,0.83,0.36,-0.48,-0.00,0.01,-0.00, 4
87271.00,0.0000,0.0000,0.00,0.00,899.69,1062.91,1062.72,-36.01,2.14,24.5,4.17,0.82,0.35,-0.49,0.00,-0.01,0.01, 4
87295.00,0.0000,0.0000,0.00,0.00,899.69,1062.91,1061.99,-35.81,2.26,24.5,4.17,0.83,0.36,-0.48,-0.00,-0.00,0.00, 4
87317.00,0.0000,0.0000,0.00,0.00,900.06,1059.52,1060.92,-35.98,2.07,24.5,4.17,0.82,0.36,-0.48,0.01,-0.00,0.00, 4
87340.00,0.0000,0.0000,0.00,0.00,900.06,1059.52,1060.08,-36.02,2.00,24.5,4.17,0.82,0.36,-0.48,-0.01,-0.00,0.01, 4
87363.00,0.0000,0.0000,0.00,0.00,900.06,1059.52,1059.29,-35.94,2.03,24.5,4.17,0.83,0.35,-0.49,-0.01,0.01,0.00, 4
87386.00,0.0000,0.0000,0.00,0.00,900.06,1059.52,1058.57,-35.74,2.16,24.5,4.17,0.82,0.37,-0.48,0.00,0.00,0.01, 4
87409.00,0.0000,0.0000,0.00,0.00,900.46,1055.86,1057.49,-35.95,1.94,24.5,4.17,0.83,0.36,-0.47,0.01,-0.00,0.00, 4
87431.00,0.0000,0.0000,0.00,0.00,900.46,1055.86,1056.59,-36.02,1.84,24.5,4.17,0.83,0.36,-0.48,0.01,0.00,0.01, 4
87453.00,0.0000,0.0000,0.00,0.00,900.46,1055.86,1055.81,-35.97,1.85,24.5,4.17,0.82,0.36,-0.49,-0.01,0.00,0.01, 4
87476.00,0.0000,0.0000,0.00,0.00,900.46,1055.86,1055.10,-35.81,1.95,24.5,4.17,0.83,0.37,-0.48,-0.01,0.00,0.00, 4
87503.00,0.0000,0.0000,0.00,0.00,900.80,1052.75,1053.98,-35.95,1.79,24.5,4.16,0.83,0.35,-0.49,-0.00,0.01,-0.01, 4
87525.00,0.0000,0.0000,0.00,0.00,900.80,1052.75,1053.09,-35.96,1.74,24.5,4.16,0.82,0.37,-0.48,0.00,0.01,0.00, 4
87546.00,0.0000,0.0000,0.00,0.00,900.80,1052.75,1052.40,-35.87,1.79,24.5,4.16,0.83,0.36,-0.49,0.00,0.00,0.01, 4
87568.00,0.0000,0.0000,0.00,0.00,900.80,1052.75,1051.76,-35.68,1.92,24.5,4.16,0.82,0.37,-0.48,-0.00,-0.00,-0.00, 4
87593.00,0.0000,0.0000,0.00,0.00,901.17,1049.37,1050.67,-35.83,1.74,24.5,4.16,0.83,0.35,-0.48,-0.01,0.00,0.01, 4
87751.00,0.0000,0.0000,0.00,0.00,901.17,1049.37,1046.03,-34.56,2.57,24.5,4.16,0.82,0.36,-0.48,0.00,0.01,0.00, 4
87773.00,0.0000,0.0000,0.00,0.00,901.17,1049.37,1046.12,-33.67,3.25,24.5,4.16,0.82,0.36,-0.48,0.00,0.00,0.00, 4
87796.00,0.0000,0.0000,0.00,0.00,901.17,1049.37,1046.11,-32.84,3.87,24.5,4.16,0.82,0.36,-0.48,0.00,-0.00,0.00, 4
87818.00,0.0000,0.0000,0.00,0.00,902.10,1040.88,1044.56,-33.53,3.23,24.4,4.16,0.82,0.36,-0.48,-0.01,0.00,-0.01, 4
87841.00,0.0000,0.0000,0.00,0.00,902.10,1040.88,1043.36,-33.95,2.83,24.4,4.16,0.82,0.36,-0.49,-0.01,-0.01,0.01, 4
87864.00,0.0000,0.0000,0.00,0.00,902.10,1040.88,1042.31,-34.16,2.61,24.4,4.15,0.83,0.36,-0.48,-0.01,0.00,0.01, 4
87888.00,0.0000,0.0000,0.00,0.00,902.10,1040.88,1041.40,-34.19,2.53,24.4,4.15,0.83,0.36,-0.49,-0.00,-0.00,0.00, 4
87911.00,0.0000,0.0000,0.00,0.00,902.48,1037.41,1040.10,-34.60,2.14,24.4,4.15,0.82,0.37,-0.48,0.01,-0.00,0.01, 4
87933.00,0.0000,0.0000,0.00,0.00,902.48,1037.41,1039.05,-34.83,1.91,24.4,4.15,0.82,0.35,-0.48,0.00,-0.01,0.00, 4
87955.00,0.0000,0.0000,0.00,0.00,902.48,1037.41,1038.16,-34.92,1.81,24.4,4.15,0.82,0.36,-0.49,-0.01,0.00,0.01, 4
87979.00,0.0000,0.0000,0.00,0.00,902.48,1037.41,1037.36,-34.87,1.81,24.4,4.15,0.83,0.36,-0.48,0.01,-0.00,0.00, 4
88002.00,0.0000,0.0000,0.00,0.00,902.83,1034.21,1036.20,-35.15,1.54,24.5,4.15,0.82,0.36,-0.48,0.00,0.00,-0.00, 4
88024.00,0.0000,0.0000,0.00,0.00,902.83,1034.21,1035.26,-35.28,1.40,24.5,4.15,0.82,0.36,-0.49,-0.01,0.00,-0.00, 4
88046.00,0.0000,0.0000,0.00,0.00,902.83,1034.21,1034.45,-35.29,1.37,24.5,4.15,0.83,0.36,-0.48,0.01,0.01,0.00, 4
88069.00,0.0000,0.0000,0.00,0.00,902.83,1034.21,1033.71,-35.18,1.44,24.5,4.15,0.83,0.36,-0.49,-0.02,0.00,0.00, 4
88092.00,0.0000,0.0000,0.00,0.00,903.18,1031.02,1032.65,-35.40,1.22,24.5,4.18,0.82,0.36,-0.49,-0.00,0.00,0.01, 4
88114.00,0.0000,0.0000,0.00,0.00,903.18,1031.02,1031.75,-35.49,1.12,24.5,4.18,0.83,0.36,-0.48,0.00,0.00,0.01, 4
88136.00,0.0000,0.0000,0.00,0.00,903.18,1031.02,1030.98,-35.46,1.13,24.5,4.18,0.82,0.36,-0.48,0.01,-0.01,0.01, 4
88159.00,0.0000,0.0000,0.00,0.00,903.18,1031.02,1030.28,-35.32,1.22,24.5,4.18,0.82,0.36,-0.49,-0.00,0.00,0.01, 4
88182.00,0.0000,0.0000,0.00,0.00,903.56,1027.55,1029.24,-35.55,1.00,24.5,4.18,0.82,0.36,-0.47,0.01,-0.00,0.01, 4
88205.00,0.0000,0.0000,0.00,0.00,903.56,1027.55,1028.31,-35.65,0.90,24.5,4.18,0.83,0.35,-0.47,0.01,-0.00,-0.00, 4
88227.00,0.0000,0.0000,0.00,0.00,903.56,1027.55,1027.49,-35.62,0.91,24.5,4.18,0.82,0.36,-0.48,0.00,-0.00,0.00, 4
88250.00,0.0000,0.0000,0.00,0.00,903.56,1027.55,1026.79,-35.48,1.01,24.5,4.18,0.83,0.36,-0.48,0.00,0.00,0.00, 4
88273.00,0.0000,0.0000,0.00,0.00,903.96,1023.90,1025.70,-35.74,0.77,24.5,4.18,0.82,0.36,-0.49,-0.01,0.00,-0.00, 4
88296.00,0.0000,0.0000,0.00,0.00,903.96,1023.90,1024.78,-35.86,0.65,24.5,4.18,0.82,0.36,-0.49,-0.01,0.00,-0.01, 4
88318.00,0.0000,0.0000,0.00,0.00,903.96,1023.90,1023.95,-35.85,0.65,24.5,4.19,0.83,0.36,-0.47,0.01,0.01,0.00, 4
88344.00,0.0000,0.0000,0.00,0.00,903.96,1023.90,1023.14,-35.71,0.75,24.5,4.19,0.82,0.36,-0.49,-0.00,-0.01,0.00, 4
88367.00,0.0000,0.0000,0.00,0.00,904.36,1020.26,1022.03,-35.97,0.51,24.5,4.19,0.82,0.36,-0.49,0.00,-0.01,0.01, 4
88389.00,0.0000,0.0000,0.00,0.00,904.36,1020.26,1021.11,-36.10,0.39,24.5,4.19,0.82,0.36,-0.47,0.01,-0.00,0.01, 4
88411.00,0.0000,0.0000,0.00,0.00,904.36,1020.26,1020.31,-36.10,0.39,24.5,4.19,0.82,0.36,-0.48,-0.01,0.01,-0.01, 4
88436.00,0.0000,0.0000,0.00,0.00,904.36,1020.26,1019.52,-35.97,0.49,24.5,4.19,0.82,0.37,-0.49,-0.01,-0.00,0.00, 4
88459.00,0.0000,0.0000,0.00,0.00,904.66,1017.52,1018.53,-36.12,0.35,24.5,4.19,0.82,0.36,-0.49,0.00,0.00,0.00, 4
88480.00,0.0000,0.0000,0.00,0.00,904.66,1017.52,1017.74,-36.15,0.32,24.5,4.19,0.83,0.35,-0.48,-0.00,-0.01,0.00, 4
88502.00,0.0000,0.0000,0.00,0.00,904.66,1017.52,1017.06,-36.07,0.38,24.5,4.19,0.83,0.36,-0.49,-0.00,-0.01,0.00, 4
88526.00,0.0000,0.0000,0.00,0.00,904.66,1017.52,1016.37,-35.88,0.54,24.5,4.19,0.82,0.37,-0.47,0.01,-0.01,0.00, 4
88549.00,0.0000,0.0000,0.00,0.00,905.09,1013.61,1015.25,-36.12,0.32,24.5,4.16,0.83,0.35,-0.48,0.01,-0.00,0.01, 4
88572.00,0.0000,0.0000,0.00,0.00,905.09,1013.61,1014.34,-36.23,0.22,24.5,4.16,0.83,0.36,-0.48,-0.00,-0.00,-0.00, 4
88595.00,0.0000,0.0000,0.00,0.00,905.09,1013.61,1013.52,-36.21,0.23,24.5,4.16,0.82,0.36,-0.49,-0.01,0.00,0.00, 4
88618.00,0.0000,0.0000,0.00,0.00,905.09,1013.61,1012.78,-36.08,0.34,24.5,4.16,0.83,0.36,-0.49,0.00,0.01,0.00, 4
88641.00,0.0000,0.0000,0.00,0.00,905.46,1010.24,1011.72,-36.30,0.14,24.5,4.16,0.83,0.36,-0.48,-0.00,-0.00,-0.00, 4
88663.00,0.0000,0.0000,0.00,0.00,905.46,1010.24,1010.83,-36.39,0.06,24.5,4.16,0.83,0.35,-0.48,0.01,0.01,-0.01, 4
88685.00,0.0000,0.0000,0.00,0.00,905.46,1010.24,1010.06,-36.36,0.08,24.5,4.16,0.82,0.38,-0.47,-0.00,-0.00,-0.00, 4
88708.00,0.0000,0.0000,0.00,0.00,905.46,1010.24,1009.36,-36.22,0.20,24.5,4.16,0.83,0.35,-0.48,0.00,0.00,0.01, 4
88732.00,0.0000,0.0000,0.00,0.00,905.79,1007.23,1008.35,-36.40,0.05,24.5,4.16,0.83,0.36,-0.48,0.02,-0.00,0.00, 4
88754.00,0.0000,0.0000,0.00,0.00,905.79,1007.23,1007.48,-36.43,0.02,24.5,4.16,0.82,0.36,-0.49,0.00,-0.01,0.00, 4
88776.00,0.0000,0.0000,0.00,0.00,905.79,1007.23,1006.78,-36.36,0.08,24.5,4.15,0.82,0.36,-0.50,-0.03,0.00,0.00, 4
88894.00,0.0000,0.0000,0.00,0.00,905.79,1007.23,1003.45,-35.40,0.88,24.5,4.15,0.81,0.33,-0.55,-0.04,0.02,0.00, 4
88917.00,0.0000,0.0000,0.00,0.00,906.64,999.50,1002.02,-35.95,0.40,24.5,4.15,0.83,0.37,-0.46,-0.04,0.01,-0.00, 4
88939.00,0.0000,0.0000,0.00,0.00,906.64,999.50,1000.93,-36.24,0.15,24.5,4.15,0.82,0.35,-0.53,-0.01,0.00,0.00, 4
88960.00,0.0000,0.0000,0.00,0.00,906.64,999.50,1000.03,-36.34,0.06,24.5,4.15,0.83,0.36,-0.48,0.01,0.00,0.00, 4
88983.00,0.0000,0.0000,0.00,0.00,906.64,999.50,999.27,-36.30,0.10,24.5,4.15,0.82,0.35,-0.48,0.02,-0.01,0.00, 4
89005.00,0.0000,0.0000,0.00,0.00,906.90,997.14,998.27,-36.50,-0.07,24.5,4.15,0.83,0.36,-0.47,0.02,-0.00,0.00, 4
89028.00,0.0000,0.0000,0.00,0.00,906.90,997.14,997.42,-36.55,-0.11,24.5,4.15,0.81,0.37,-0.48,-0.00,-0.00,0.01, 4
89050.00,0.0000,0.0000,0.00,0.00,906.90,997.14,996.66,-36.47,-0.04,24.5,4.15,0.84,0.33,-0.48,-0.01,0.00,-0.01, 4
89073.00,0.0000,0.0000,0.00,0.00,906.90,997.14,996.01,-36.28,0.12,24.5,4.15,0.81,0.37,-0.49,0.02,0.00,-0.00, 4
89095.00,0.0000,0.0000,0.00,0.00,907.29,993.59,994.95,-36.50,-0.07,24.5,4.16,0.81,0.39,-0.46,0.00,-0.01,0.00, 4
89117.00,0.0000,0.0000,0.00,0.00,907.29,993.59,994.10,-36.59,-0.14,24.5,4.16,0.83,0.35,-0.49,0.01,-0.00,0.01, 4
89139.00,0.0000,0.0000,0.00,0.00,907.29,993.59,993.34,-36.55,-0.10,24.5,4.16,0.82,0.35,-0.49,0.00,-0.01,0.00, 4
89163.00,0.0000,0.0000,0.00,0.00,907.29,993.59,992.65,-36.40,0.02,24.5,4.16,0.82,0.37,-0.48,-0.00,-0.01,0.01, 4
89186.00,0.0000,0.0000,0.00,0.00,907.63,990.50,991.60,-36.57,-0.12,24.5,4.16,0.83,0.36,-0.48,-0.02,0.00,0.01, 4
89208.00,0.0000,0.0000,0.00,0.00,907.63,990.50,990.75,-36.62,-0.16,24.5,4.16,0.82,0.36,-0.48,0.02,-0.00,0.00, 4
89230.00,0.0000,0.0000,0.00,0.00,907.63,990.50,990.02,-36.55,-0.09,24.5,4.16,0.83,0.36,-0.48,-0.01,0.01,0.00, 4
89253.00,0.0000,0.0000,0.00,0.00,907.63,990.50,989.36,-36.37,0.06,24.5,4.16,0.83,0.35,-0.49,-0.00,-0.00,-0.01, 4
89276.00,0.0000,0.0000,0.00,0.00,908.02,986.96,988.31,-36.58,-0.12,24.5,4.16,0.82,0.36,-0.48,0.01,-0.01,0.01, 4
89298.00,0.0000,0.0000,0.00,0.00,908.02,986.96,987.43,-36.66,-0.19,24.5,4.16,0.82,0.37,-0.48,-0.00,-0.00,0.01, 4
89320.00,0.0000,0.0000,0.00,0.00,908.02,986.96,986.67,-36.62,-0.15,24.5,4.15,0.83,0.36,-0.49,0.00,0.00,-0.00, 4
89346.00,0.0000,0.0000,0.00,0.00,908.02,986.96,985.89,-36.45,-0.00,24.5,4.15,0.83,0.35,-0.48,0.01,-0.00,0.01, 4
89370.00,0.0000,0.0000,0.00,0.00,908.41,983.42,984.83,-36.67,-0.19,24.5,4.15,0.82,0.36,-0.48,0.01,-0.01,0.00, 4
89392.00,0.0000,0.0000,0.00,0.00,908.41,983.42,983.91,-36.75,-0.26,24.5,4.15,0.83,0.36,-0.49,0.00,0.00,0.00, 4
89414.00,0.0000,0.0000,0.00,0.00,908.41,983.42,983.14,-36.72,-0.22,24.5,4.15,0.82,0.36,-0.49,0.00,-0.00,0.01, 4
89440.00,0.0000,0.0000,0.00,0.00,908.41,983.42,982.39,-36.56,-0.08,24.5,4.15,0.82,0.36,-0.48,0.01,0.01,-0.00, 4
89464.00,0.0000,0.0000,0.00,0.00,908.83,979.60,981.25,-36.82,-0.31,24.5,4.15,0.82,0.35,-0.48,-0.00,0.00,0.00, 4
89486.00,0.0000,0.0000,0.00,0.00,908.83,979.60,980.29,-36.94,-0.40,24.5,4.15,0.82,0.36,-0.50,-0.01,-0.00,-0.00, 4
89508.00,0.0000,0.0000,0.00,0.00,908.83,979.60,979.50,-36.93,-0.38,24.5,4.15,0.82,0.36,-0.48,-0.00,-0.01,0.00, 4
89531.00,0.0000,0.0000,0.00,0.00,908.83,979.60,978.78,-36.81,-0.27,24.5,4.15,0.82,0.36,-0.48,-0.01,0.00,0.00, 4
89554.00,0.0000,0.0000,0.00,0.00,909.16,976.61,977.75,-37.00,-0.43,24.5,4.15,0.83,0.36,-0.49,-0.02,0.00,0.01, 4
89576.00,0.0000,0.0000,0.00,0.00,909.16,976.61,976.89,-37.05,-0.46,24.5,4.15,0.83,0.37,-0.48,0.00,-0.00,0.00, 4
89598.00,0.0000,0.0000,0.00,0.00,909.16,976.61,976.15,-36.99,-0.40,24.5,4.15,0.82,0.36,-0.48,0.00,0.01,-0.00, 4
89621.00,0.0000,0.0000,0.00,0.00,909.16,976.61,975.47,-36.82,-0.25,24.5,4.15,0.82,0.36,-0.48,0.00,0.01,-0.00, 4
89644.00,0.0000,0.0000,0.00,0.00,909.60,972.62,974.36,-37.10,-0.48,24.5,4.15,0.83,0.35,-0.49,-0.00,-0.00,0.00, 4
89667.00,0.0000,0.0000,0.00,0.00,909.60,972.62,973.42,-37.23,-0.59,24.5,4.15,0.82,0.36,-0.48,-0.00,-0.01,0.00, 4
89690.00,0.0000,0.0000,0.00,0.00,909.60,972.62,972.57,-37.24,-0.58,24.5,4.15,0.82,0.36,-0.49,0.00,0.00,-0.00, 4
89713.00,0.0000,0.0000,0.00,0.00,909.60,972.62,971.80,-37.12,-0.47,24.5,4.15,0.83,0.36,-0.48,0.00,-0.00,0.01, 4
89737.00,0.0000,0.0000,0.00,0.00,909.95,969.44,970.74,-37.34,-0.65,24.5,4.15,0.82,0.36,-0.49,-0.01,-0.01,0.00, 4
89759.00,0.0000,0.0000,0.00,0.00,909.95,969.44,969.82,-37.42,-0.70,24.5,4.15,0.82,0.36,-0.49,-0.00,0.00,0.01, 4
89781.00,0.0000,0.0000,0.00,0.00,909.95,969.44,969.06,-37.37,-0.65,24.5,4.14,0.83,0.36,-0.48,-0.00,-0.00,0.00, 4
89804.00,0.0000,0.0000,0.00,0.00,909.95,969.44,968.37,-37.22,-0.51,24.5,4.14,0.82,0.36,-0.48,0.01,0.00,-0.00, 4
89827.00,0.0000,0.0000,0.00,0.00,910.30,966.27,967.34,-37.40,-0.65,24.5,4.14,0.82,0.36,-0.49,-0.01,0.00,0.01, 4
89849.00,0.0000,0.0000,0.00,0.00,910.30,966.27,966.49,-37.45,-0.68,24.5,4.14,0.83,0.36,-0.48,0.01,-0.00,0.00, 4
89872.00,0.0000,0.0000,0.00,0.00,910.30,966.27,965.74,-37.38,-0.61,24.5,4.14,0.83,0.36,-0.48,0.00,0.00,0.01, 4
89895.00,0.0000,0.0000,0.00,0.00,910.30,966.27,965.04,-37.20,-0.44,24.5,4.14,0.83,0.35,-0.49,0.00,-0.00,-0.00, 4
89918.00,0.0000,0.0000,0.00,0.00,910.70,962.64,963.98,-37.42,-0.62,24.5,4.14,0.82,0.37,-0.49,-0.00,-0.00,0.01, 4
89940.00,0.0000,0.0000,0.00,0.00,910.70,962.64,963.08,-37.50,-0.68,24.5,4.14,0.83,0.36,-0.48,-0.00,-0.00,0.01, 4
89962.00,0.0000,0.0000,0.00,0.00,910.70,962.64,962.31,-37.47,-0.64,24.5,4.14,0.82,0.36,-0.48,-0.01,0.01,-0.00, 4
89986.00,0.0000,0.0000,0.00,0.00,910.70,962.64,961.61,-37.32,-0.50,24.5,4.14,0.83,0.35,-0.49,0.01,0.00,-0.00, 4
90009.00,0.0000,0.0000,0.00,0.00,911.03,959.65,960.57,-37.48,-0.62,24.5,4.16,0.82,0.37,-0.48,0.00,-0.00,0.00, 4
90031.00,0.0000,0.0000,0.00,0.00,911.03,959.65,959.73,-37.50,-0.63,24.5,4.16,0.83,0.36,-0.49,-0.00,0.00,0.00, 4
90053.00,0.0000,0.0000,0.00,0.00,911.03,959.65,959.01,-37.41,-0.55,24.5,4.16,0.83,0.35,-0.49,0.01,-0.00,-0.00, 4
90076.00,0.0000,0.0000,0.00,0.00,911.03,959.65,958.35,-37.22,-0.37,24.5,4.16,0.82,0.36,-0.47,0.01,-0.00,0.00, 4
90099.00,0.0000,0.0000,0.00,0.00,911.40,956.30,957.33,-37.39,-0.51,24.5,4.16,0.82,0.36,-0.48,-0.01,0.01,0.00, 4
90253.00,0.0000,0.0000,0.00,0.00,911.40,956.30,952.65,-36.40,0.37,24.5,4.16,0.83,0.36,-0.48,-0.01,0.00,-0.00, 4
90275.00,0.0000,0.0000,0.00,0.00,911.40,956.30,952.75,-35.49,1.11,24.5,4.16,0.82,0.36,-0.49,-0.00,0.01,-0.00, 4
90298.00,0.0000,0.0000,0.00,0.00,911.40,956.30,952.76,-34.66,1.77,24.5,4.16,0.83,0.36,-0.49,0.02,0.00,0.01, 4
90321.00,0.0000,0.0000,0.00,0.00,912.31,948.06,951.28,-35.29,1.22,24.5,4.16,0.83,0.36,-0.49,0.00,-0.00,0.00, 4
90346.00,0.0000,0.0000,0.00,0.00,912.31,948.06,950.00,-35.65,0.90,24.5,4.16,0.82,0.36,-0.48,0.01,-0.01,0.01, 4
90368.00,0.0000,0.0000,0.00,0.00,912.31,948.06,949.03,-35.81,0.75,24.5,4.17,0.82,0.35,-0.49,-0.01,-0.01,-0.00, 4
90391.00,0.0000,0.0000,0.00,0.00,912.31,948.06,948.19,-35.82,0.74,24.5,4.17,0.82,0.37,-0.48,0.01,-0.01,0.01, 4
90413.00,0.0000,0.0000,0.00,0.00,912.67,944.81,946.98,-36.18,0.42,24.5,4.17,0.83,0.36,-0.48,-0.01,0.00,0.00, 4
90438.00,0.0000,0.0000,0.00,0.00,912.67,944.81,945.95,-36.37,0.26,24.5,4.17,0.82,0.35,-0.49,-0.00,-0.00,0.01, 4
90460.00,0.0000,0.0000,0.00,0.00,912.67,944.81,945.07,-36.40,0.23,24.5,4.17,0.82,0.36,-0.48,0.01,-0.01,0.01, 4
90483.00,0.0000,0.0000,0.00,0.00,912.67,944.81,944.31,-36.32,0.29,24.5,4.17,0.83,0.36,-0.48,0.00,-0.01,0.00, 4
90506.00,0.0000,0.0000,0.00,0.00,913.04,941.46,943.19,-36.59,0.06,24.5,4.17,0.82,0.36,-0.48,0.01,-0.01,0.00, 4
90529.00,0.0000,0.0000,0.00,0.00,913.04,941.46,942.26,-36.72,-0.05,24.5,4.17,0.82,0.36,-0.48,0.00,-0.01,0.01, 4
90552.00,0.0000,0.0000,0.00,0.00,913.04,941.46,941.42,-36.71,-0.04,24.5,4.17,0.82,0.36,-0.49,-0.01,0.00,0.00, 4
90576.00,0.0000,0.0000,0.00,0.00,913.04,941.46,940.67,-36.59,0.06,24.5,4.17,0.82,0.36,-0.48,0.01,0.01,-0.00, 4
90598.00,0.0000,0.0000,0.00,0.00,913.43,937.94,939.53,-36.84,-0.15,24.5,4.19,0.83,0.35,-0.48,-0.00,0.01,-0.00, 4
90620.00,0.0000,0.0000,0.00,0.00,913.43,937.94,938.65,-36.96,-0.25,24.5,4.19,0.82,0.36,-0.48,0.00,-0.00,0.01, 4
90642.00,0.0000,0.0000,0.00,0.00,913.43,937.94,937.85,-36.95,-0.24,24.5,4.19,0.82,0.36,-0.49,-0.00,0.00,0.01, 4
90665.00,0.0000,0.0000,0.00,0.00,913.43,937.94,937.12,-36.83,-0.13,24.5,4.19,0.83,0.36,-0.48,-0.00,0.00,0.01, 4
90688.00,0.0000,0.0000,0.00,0.00,913.80,934.59,936.05,-37.06,-0.32,24.5,4.19,0.82,0.36,-0.48,-0.00,0.00,0.00, 4
90711.00,0.0000,0.0000,0.00,0.00,913.80,934.59,935.15,-37.15,-0.40,24.5,4.19,0.83,0.36,-0.48,0.00,0.00,0.00, 4
90733.00,0.0000,0.0000,0.00,0.00,913.80,934.59,934.33,-37.12,-0.36,24.5,4.19,0.83,0.36,-0.48,0.01,-0.00,0.00, 4
90756.00,0.0000,0.0000,0.00,0.00,913.80,934.59,933.63,-36.98,-0.23,24.5,4.19,0.82,0.36,-0.49,-0.00,0.01,0.00, 4
90778.00,0.0000,0.0000,0.00,0.00,914.17,931.25,932.57,-37.19,-0.41,24.5,4.19,0.82,0.36,-0.48,-0.00,-0.00,0.00, 4
90800.00,0.0000,0.0000,0.00,0.00,914.17,931.25,931.72,-37.27,-0.47,24.5,4.19,0.82,0.36,-0.49,0.00,0.01,0.01, 4
90822.00,0.0000,0.0000,0.00,0.00,914.17,931.25,930.95,-37.24,-0.43,24.5,4.16,0.82,0.36,-0.49,0.00,-0.00,0.01, 4
90846.00,0.0000,0.0000,0.00,0.00,914.17,931.25,930.24,-37.09,-0.30,24.5,4.16,0.83,0.35,-0.49,-0.00,-0.00,0.00, 4
90869.00,0.0000,0.0000,0.00,0.00,914.55,927.82,929.15,-37.31,-0.48,24.5,4.16,0.82,0.36,-0.48,0.01,-0.00,0.01, 4
90891.00,0.0000,0.0000,0.00,0.00,914.55,927.82,928.26,-37.39,-0.54,24.5,4.16,0.82,0.36,-0.49,-0.01,0.00,0.01, 4
90913.00,0.0000,0.0000,0.00,0.00,914.55,927.82,927.49,-37.35,-0.49,24.5,4.16,0.82,0.36,-0.49,0.00,0.01,0.01, 4
90936.00,0.0000,0.0000,0.00,0.00,914.55,927.82,926.79,-37.20,-0.36,24.5,4.16,0.82,0.37,-0.48,-0.01,0.01,0.00, 4
90959.00,0.0000,0.0000,0.00,0.00,914.87,924.93,925.79,-37.34,-0.47,24.5,4.16,0.83,0.36,-0.48,0.01,0.01,0.00, 4
90981.00,0.0000,0.0000,0.00,0.00,914.87,924.93,924.97,-37.36,-0.48,24.5,4.16,0.83,0.36,-0.48,-0.01,0.00,0.00, 4
91003.00,0.0000,0.0000,0.00,0.00,914.87,924.93,924.25,-37.26,-0.39,24.5,4.16,0.82,0.36,-0.48,-0.01,0.01,0.01, 4
91027.00,0.0000,0.0000,0.00,0.00,914.87,924.93,923.60,-37.07,-0.21,24.5,4.16,0.83,0.36,-0.48,0.01,-0.01,0.01, 4
91051.00,0.0000,0.0000,0.00,0.00,915.30,921.04,922.48,-37.30,-0.40,24.5,4.16,0.83,0.36,-0.48,0.00,0.00,0.01, 4
91073.00,0.0000,0.0000,0.00,0.00,915.30,921.04,921.55,-37.39,-0.47,24.5,4.16,0.82,0.36,-0.48,-0.01,-0.00,0.01, 4
91096.00,0.0000,0.0000,0.00,0.00,915.30,921.04,920.77,-37.35,-0.44,24.5,4.16,0.82,0.36,-0.48,0.00,0.00,0.01, 4
91119.00,0.0000,0.0000,0.00,0.00,915.30,921.04,920.03,-37.20,-0.30,24.5,4.16,0.83,0.35,-0.49,-0.00,0.00,0.00, 4
91142.00,0.0000,0.0000,0.00,0.00,915.66,917.80,918.99,-37.40,-0.46,24.5,4.16,0.82,0.37,-0.48,0.00,-0.00,0.01, 4
91165.00,0.0000,0.0000,0.00,0.00,915.66,917.80,918.11,-37.46,-0.50,24.5,4.16,0.83,0.35,-0.49,0.00,0.01,-0.01, 4
91187.00,0.0000,0.0000,0.00,0.00,915.66,917.80,917.33,-37.40,-0.44,24.5,4.16,0.82,0.36,-0.49,0.01,0.00,0.01, 4
91210.00,0.0000,0.0000,0.00,0.00,915.66,917.80,916.65,-37.23,-0.28,24.5,4.16,0.82,0.36,-0.48,0.00,-0.00,0.01, 4
91233.00,0.0000,0.0000,0.00,0.00,916.01,914.64,915.63,-37.39,-0.42,24.5,4.16,0.83,0.35,-0.48,0.02,-0.01,0.01, 4
